"pmcid","figure","word","symbol","source","hgnc_symbol","entrez","transforms_applied"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","Chemokine","Chemokine","bioentities_symbol","CXCL3","2921","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","IL-8","IL-8","hgnc_alias_symbol","CXCL8","3576","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","Killer","KILLER","hgnc_alias_symbol","TNFRSF10B","8795","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","MAPK","MAPK","bioentities_symbol","MAPK1","5594","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","MAPK","MAPK","bioentities_symbol","MAPK10","5602","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","MAPK","MAPK","bioentities_symbol","MAPK14","1432","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","MAPK","MAPK","bioentities_symbol","MAPK9","5601","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","MAPK","MAPK","bioentities_symbol","MAPK3","5595","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","MAPK","MAPK","bioentities_symbol","MAPK11","5600","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","MAPK","MAPK","bioentities_symbol","MAPK8","5599","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","MAPK","MAPK","bioentities_symbol","MAPK12","6300","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","MAPK","MAPK","bioentities_symbol","MAPK13","5603","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","P13K","PI3K","bioentities_symbol","PIK3CG","5294","-n stop -n nfkc -n deburr -m expand -m root -n swaps"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","P13K","PI3K","bioentities_symbol","PIK3R6","146850","-n stop -n nfkc -n deburr -m expand -m root -n swaps"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","P13K","PI3K","bioentities_symbol","PIK3CD","5293","-n stop -n nfkc -n deburr -m expand -m root -n swaps"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","P13K","PI3K","bioentities_symbol","PIK3R5","23533","-n stop -n nfkc -n deburr -m expand -m root -n swaps"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","P13K","PI3K","bioentities_symbol","PIK3CB","5291","-n stop -n nfkc -n deburr -m expand -m root -n swaps"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","P13K","PI3K","bioentities_symbol","PIK3R4","30849","-n stop -n nfkc -n deburr -m expand -m root -n swaps"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","P13K","PI3K","bioentities_symbol","PIK3CA","5290","-n stop -n nfkc -n deburr -m expand -m root -n swaps"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","P13K","PI3K","bioentities_symbol","PIK3R3","8503","-n stop -n nfkc -n deburr -m expand -m root -n swaps"
"PMC5829089","PMC5829089__fphys-09-00132-g0003.jpg","Actin","Actin","bioentities_symbol","ACTA1","58","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0003.jpg","Actin","Actin","bioentities_symbol","ACTG2","72","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0003.jpg","Actin","Actin","bioentities_symbol","ACTG1","71","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0003.jpg","Actin","Actin","bioentities_symbol","ACTA2","59","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0003.jpg","Actin","Actin","bioentities_symbol","ACTC1","70","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0003.jpg","Actin","Actin","bioentities_symbol","ACTB","60","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0003.jpg","CD28","CD28","hgnc_symbol","CD28","940","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0003.jpg","eap","EAP","hgnc_alias_symbol","RPL22","6146","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0003.jpg","IL-10","IL-10","hgnc_alias_symbol","IL10","3586","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0003.jpg","IL-12","IL12","bioentities_symbol","IL12A","3592","-n stop -n nfkc -n deburr -m expand -m root -n swaps -n alphanumeric"
"PMC5829089","PMC5829089__fphys-09-00132-g0003.jpg","IL-12","IL12","bioentities_symbol","IL12B","3593","-n stop -n nfkc -n deburr -m expand -m root -n swaps -n alphanumeric"
"PMC5829089","PMC5829089__fphys-09-00132-g0003.jpg","IL-8","IL-8","hgnc_alias_symbol","CXCL8","3576","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0003.jpg","Killer","KILLER","hgnc_alias_symbol","TNFRSF10B","8795","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0003.jpg","NF-KB","NF-kappaB","hgnc_alias_symbol","NFKB1","4790","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0003.jpg","PI3K","PI3K","bioentities_symbol","PIK3R6","146850","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0003.jpg","PI3K","PI3K","bioentities_symbol","PIK3R4","30849","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0003.jpg","PI3K","PI3K","bioentities_symbol","PIK3R3","8503","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0003.jpg","PI3K","PI3K","bioentities_symbol","PIK3R5","23533","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0003.jpg","PI3K","PI3K","bioentities_symbol","PIK3CG","5294","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0003.jpg","PI3K","PI3K","bioentities_symbol","PIK3CA","5290","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0003.jpg","PI3K","PI3K","bioentities_symbol","PIK3CD","5293","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0003.jpg","PI3K","PI3K","bioentities_symbol","PIK3CB","5291","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0003.jpg","RXR","RXR","bioentities_symbol","RXRG","6258","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0003.jpg","RXR","RXR","bioentities_symbol","RXRB","6257","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0003.jpg","RXR","RXR","bioentities_symbol","RXRA","6256","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0003.jpg","Th1","TH1","hgnc_alias_symbol","NELFCD","51497","-n stop"
"PMC5829268","PMC5829268__13238_2016_367_Fig2_HTML.jpg","CaM","CAM","hgnc_alias_symbol","KRIT1","889","-n stop"
"PMC5829268","PMC5829268__13238_2016_367_Fig2_HTML.jpg","CD3","CD3","bioentities_symbol","CD3D","915","-n stop"
"PMC5829268","PMC5829268__13238_2016_367_Fig2_HTML.jpg","CD3","CD3","bioentities_symbol","CD247","919","-n stop"
"PMC5829268","PMC5829268__13238_2016_367_Fig2_HTML.jpg","CD3","CD3","bioentities_symbol","CD3G","917","-n stop"
"PMC5829268","PMC5829268__13238_2016_367_Fig2_HTML.jpg","CD3","CD3","bioentities_symbol","CD3E","916","-n stop"
"PMC5829268","PMC5829268__13238_2016_367_Fig2_HTML.jpg","CD8","CD8","bioentities_symbol","CD8B","926","-n stop"
"PMC5829268","PMC5829268__13238_2016_367_Fig2_HTML.jpg","CD8","CD8","bioentities_symbol","CD8A","925","-n stop"
"PMC5829268","PMC5829268__13238_2016_367_Fig2_HTML.jpg","Erk","ERK","bioentities_symbol","MAPK1","5594","-n stop"
"PMC5829268","PMC5829268__13238_2016_367_Fig2_HTML.jpg","Erk","ERK","bioentities_symbol","MAPK3","5595","-n stop"
"PMC5829268","PMC5829268__13238_2016_367_Fig2_HTML.jpg","Fos","FOS","hgnc_symbol","FOS","2353","-n stop"
"PMC5829268","PMC5829268__13238_2016_367_Fig2_HTML.jpg","Jun","JUN","hgnc_symbol","JUN","3725","-n stop"
"PMC5829268","PMC5829268__13238_2016_367_Fig2_HTML.jpg","LAT","LAT","hgnc_symbol","LAT","27040","-n stop"
"PMC5829268","PMC5829268__13238_2016_367_Fig2_HTML.jpg","MEKK1","MEKK1","hgnc_prev_symbol","MAP3K1","4214","-n stop"
"PMC5829268","PMC5829268__13238_2016_367_Fig2_HTML.jpg","MKK4/7","MKK7","hgnc_alias_symbol","MAP2K7","5609","-n stop -n nfkc -n deburr -m expand"
"PMC5829268","PMC5829268__13238_2016_367_Fig2_HTML.jpg","MKK4/7","MKK4","hgnc_alias_symbol","MAP2K4","6416","-n stop -n nfkc -n deburr -m expand"
"PMC5829268","PMC5829268__13238_2016_367_Fig2_HTML.jpg","NFAT","NFAT","bioentities_symbol","NFATC1","4772","-n stop"
"PMC5829268","PMC5829268__13238_2016_367_Fig2_HTML.jpg","NFAT","NFAT","bioentities_symbol","NFAT5","10725","-n stop"
"PMC5829268","PMC5829268__13238_2016_367_Fig2_HTML.jpg","NFAT","NFAT","bioentities_symbol","NFATC3","4775","-n stop"
"PMC5829268","PMC5829268__13238_2016_367_Fig2_HTML.jpg","NFAT","NFAT","bioentities_symbol","NFATC2","4773","-n stop"
"PMC5829268","PMC5829268__13238_2016_367_Fig2_HTML.jpg","NFAT","NFAT","bioentities_symbol","NFATC4","4776","-n stop"
"PMC5829268","PMC5829268__13238_2016_367_Fig2_HTML.jpg","Ras/MEK1/2","RAS","bioentities_symbol","NRAS","4893","-n stop -n nfkc -n deburr -m expand"
"PMC5829268","PMC5829268__13238_2016_367_Fig2_HTML.jpg","Ras/MEK1/2","RAS","bioentities_symbol","HRAS","3265","-n stop -n nfkc -n deburr -m expand"
"PMC5829268","PMC5829268__13238_2016_367_Fig2_HTML.jpg","Ras/MEK1/2","RAS","bioentities_symbol","KRAS","3845","-n stop -n nfkc -n deburr -m expand"
"PMC5829268","PMC5829268__13238_2016_367_Fig2_HTML.jpg","TCR","TCR","bioentities_symbol","TRA","6955","-n stop"
"PMC5829268","PMC5829268__13238_2016_367_Fig2_HTML.jpg","TCR","TCR","bioentities_symbol","TRG","6965","-n stop"
"PMC5829268","PMC5829268__13238_2016_367_Fig2_HTML.jpg","TCR","TCR","bioentities_symbol","TRB","6957","-n stop"
"PMC5829268","PMC5829268__13238_2016_367_Fig2_HTML.jpg","TCR","TCR","bioentities_symbol","TRD","6964","-n stop"
"PMC5829268","PMC5829268__13238_2016_367_Fig2_HTML.jpg","WASP","WASP","hgnc_alias_symbol","WAS","7454","-n stop"
"PMC5830375","PMC5830375__103406.fig5.jpg","Actin","Actin","bioentities_symbol","ACTA2","59","-n stop"
"PMC5830375","PMC5830375__103406.fig5.jpg","Actin","Actin","bioentities_symbol","ACTA1","58","-n stop"
"PMC5830375","PMC5830375__103406.fig5.jpg","Actin","Actin","bioentities_symbol","ACTB","60","-n stop"
"PMC5830375","PMC5830375__103406.fig5.jpg","Actin","Actin","bioentities_symbol","ACTC1","70","-n stop"
"PMC5830375","PMC5830375__103406.fig5.jpg","Actin","Actin","bioentities_symbol","ACTG2","72","-n stop"
"PMC5830375","PMC5830375__103406.fig5.jpg","Actin","Actin","bioentities_symbol","ACTG1","71","-n stop"
"PMC5830375","PMC5830375__103406.fig5.jpg","AMPK","AMPK","bioentities_symbol","PRKAB1","5564","-n stop"
"PMC5830375","PMC5830375__103406.fig5.jpg","AMPK","AMPK","bioentities_symbol","PRKAA2","5563","-n stop"
"PMC5830375","PMC5830375__103406.fig5.jpg","AMPK","AMPK","bioentities_symbol","PRKAA1","5562","-n stop"
"PMC5830375","PMC5830375__103406.fig5.jpg","AMPK","AMPK","bioentities_symbol","PRKAG1","5571","-n stop"
"PMC5830375","PMC5830375__103406.fig5.jpg","AMPK","AMPK","bioentities_symbol","PRKAG3","53632","-n stop"
"PMC5830375","PMC5830375__103406.fig5.jpg","AMPK","AMPK","bioentities_symbol","PRKAB2","5565","-n stop"
"PMC5830375","PMC5830375__103406.fig5.jpg","AMPK","AMPK","bioentities_symbol","PRKAG2","51422","-n stop"
"PMC5830375","PMC5830375__103406.fig5.jpg","Cab","CAB-","hgnc_alias_symbol","NPDC1","56654","-n stop"
"PMC5830375","PMC5830375__103406.fig5.jpg","Cab39","CAB39","hgnc_symbol","CAB39","51719","-n stop"
"PMC5830375","PMC5830375__103406.fig5.jpg","HIF1a","HIF1A","hgnc_symbol","HIF1A","3091","-n stop"
"PMC5830375","PMC5830375__103406.fig5.jpg","LKB1","LKB1","hgnc_alias_symbol","STK11","6794","-n stop"
"PMC5830375","PMC5830375__103406.fig5.jpg","mLST8","MLST8","hgnc_symbol","MLST8","64223","-n stop"
"PMC5830375","PMC5830375__103406.fig5.jpg","P53","p53","hgnc_alias_symbol","TP53","7157","-n stop"
"PMC5830375","PMC5830375__103406.fig5.jpg","p-AMPKa","AMPK_alpha","bioentities_symbol","PRKAA2","5563","-n stop -n nfkc -n deburr -m expand -m root"
"PMC5830375","PMC5830375__103406.fig5.jpg","p-AMPKa","AMPK_alpha","bioentities_symbol","PRKAA1","5562","-n stop -n nfkc -n deburr -m expand -m root"
"PMC5830375","PMC5830375__103406.fig5.jpg","p-p70S6K","P70S6K","bioentities_symbol","RPS6KB2","6199","-n stop -n nfkc -n deburr -m expand -m root"
"PMC5830375","PMC5830375__103406.fig5.jpg","p-p70S6K","P70S6K","bioentities_symbol","RPS6KB1","6198","-n stop -n nfkc -n deburr -m expand -m root"
"PMC5830375","PMC5830375__103406.fig5.jpg","Raptor","raptor","hgnc_alias_symbol","RPTOR","57521","-n stop"
"PMC5830375","PMC5830375__103406.fig5.jpg","S6K1","S6K1","hgnc_alias_symbol","RPS6KB1","6198","-n stop"
"PMC5830375","PMC5830375__103406.fig5.jpg","TSC1","TSC1","hgnc_symbol","TSC1","7248","-n stop"
"PMC5830375","PMC5830375__103406.fig5.jpg","TSC2","TSC2","hgnc_symbol","TSC2","7249","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","ACTN4","ACTN4","hgnc_symbol","ACTN4","81","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","CCDC80","CCDC80","hgnc_symbol","CCDC80","151887","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","COL6A2","COL6A2","hgnc_symbol","COL6A2","1292","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","EGF","EGF","hgnc_symbol","EGF","1950","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","FBLN5","FBLN5","hgnc_symbol","FBLN5","10516","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","FGF","FGF","bioentities_symbol","FGF14","2259","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","FGF","FGF","bioentities_symbol","FGF10","2255","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","FGF","FGF","bioentities_symbol","FGF8","2253","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","FGF","FGF","bioentities_symbol","FGF6","2251","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","FGF","FGF","bioentities_symbol","FGF4","2249","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","FGF","FGF","bioentities_symbol","FGF2","2247","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","FGF","FGF","bioentities_symbol","FGF22","27006","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","FGF","FGF","bioentities_symbol","FGF1","2246","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","FGF","FGF","bioentities_symbol","FGF7","2252","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","FGF","FGF","bioentities_symbol","FGF20","26281","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","FGF","FGF","bioentities_symbol","FGF5","2250","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","FGF","FGF","bioentities_symbol","FGF3","2248","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","FGF","FGF","bioentities_symbol","FGF13","2258","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","FGF","FGF","bioentities_symbol","FGF9","2254","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","FGF","FGF","bioentities_symbol","FGF12","2257","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","FGF","FGF","bioentities_symbol","FGF11","2256","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","FGF","FGF","bioentities_symbol","FGF16","8823","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","FGF","FGF","bioentities_symbol","FGF18","8817","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","FGF","FGF","bioentities_symbol","FGF19","9965","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","FGF","FGF","bioentities_symbol","FGF17","8822","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","FGF","FGF","bioentities_symbol","FGF23","8074","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","FGF","FGF","bioentities_symbol","FGF21","26291","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","GSC","GSC","hgnc_symbol","GSC","145258","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","GST3","GST3","hgnc_prev_symbol","GSTP1","2950","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","Hedgehog","Hedgehog","bioentities_symbol","SHH","6469","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","Hedgehog","Hedgehog","bioentities_symbol","DHH","50846","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","Hedgehog","Hedgehog","bioentities_symbol","IHH","3549","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","HIF","HIF","bioentities_symbol","EPAS1","2034","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","HIF","HIF","bioentities_symbol","ARNT","405","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","HIF","HIF","bioentities_symbol","ARNT2","9915","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","HIF","HIF","bioentities_symbol","HIF3A","64344","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","HIF","HIF","bioentities_symbol","HIF1A","3091","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","HIF","HIF","bioentities_symbol","ARNTL","406","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","IGFBP","IGFBP","bioentities_symbol","IGFBP3","3486","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","IGFBP","IGFBP","bioentities_symbol","IGFBP2","3485","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","IGFBP","IGFBP","bioentities_symbol","IGFBP4","3487","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","IGFBP","IGFBP","bioentities_symbol","IGFBP1","3484","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","IGFBP","IGFBP","bioentities_symbol","IGFBP6","3489","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","IGFBP","IGFBP","bioentities_symbol","IGFBP7","3490","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","IGFBP","IGFBP","bioentities_symbol","IGFBP5","3488","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","JAK/STAT","STAT","bioentities_symbol","STAT3","6774","-n stop -n nfkc -n deburr -m expand"
"PMC5830933","PMC5830933__gr2.jpg","JAK/STAT","JAK","bioentities_symbol","TYK2","7297","-n stop -n nfkc -n deburr -m expand"
"PMC5830933","PMC5830933__gr2.jpg","JAK/STAT","JAK","bioentities_symbol","JAK3","3718","-n stop -n nfkc -n deburr -m expand"
"PMC5830933","PMC5830933__gr2.jpg","JAK/STAT","JAK","bioentities_symbol","JAK2","3717","-n stop -n nfkc -n deburr -m expand"
"PMC5830933","PMC5830933__gr2.jpg","JAK/STAT","JAK","bioentities_symbol","JAK1","3716","-n stop -n nfkc -n deburr -m expand"
"PMC5830933","PMC5830933__gr2.jpg","JAK/STAT","STAT","bioentities_symbol","STAT2","6773","-n stop -n nfkc -n deburr -m expand"
"PMC5830933","PMC5830933__gr2.jpg","JAK/STAT","STAT","bioentities_symbol","STAT1","6772","-n stop -n nfkc -n deburr -m expand"
"PMC5830933","PMC5830933__gr2.jpg","JAK/STAT","STAT","bioentities_symbol","STAT5A","6776","-n stop -n nfkc -n deburr -m expand"
"PMC5830933","PMC5830933__gr2.jpg","JAK/STAT","STAT","bioentities_symbol","STAT4","6775","-n stop -n nfkc -n deburr -m expand"
"PMC5830933","PMC5830933__gr2.jpg","JAK/STAT","STAT","bioentities_symbol","STAT5B","6777","-n stop -n nfkc -n deburr -m expand"
"PMC5830933","PMC5830933__gr2.jpg","JAK/STAT","STAT","bioentities_symbol","STAT6","6778","-n stop -n nfkc -n deburr -m expand"
"PMC5830933","PMC5830933__gr2.jpg","LGMN","LGMN","hgnc_symbol","LGMN","5641","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","Men","Men","hgnc_alias_symbol","ELL","8178","-n stop"
"PMC5830933","PMC5830933__gr2.jpg",":Men","Men","hgnc_alias_symbol","ELL","8178","-n stop -n nfkc -n deburr -m expand -m root -n swaps -n alphanumeric"
"PMC5830933","PMC5830933__gr2.jpg","pC1","PC1","hgnc_alias_symbol","PCSK1","5122","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","PI3K","PI3K","bioentities_symbol","PIK3R5","23533","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","PI3K","PI3K","bioentities_symbol","PIK3R6","146850","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","PI3K","PI3K","bioentities_symbol","PIK3R4","30849","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","PI3K","PI3K","bioentities_symbol","PIK3CB","5291","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","PI3K","PI3K","bioentities_symbol","PIK3CG","5294","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","PI3K","PI3K","bioentities_symbol","PIK3R3","8503","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","PI3K","PI3K","bioentities_symbol","PIK3CD","5293","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","PI3K","PI3K","bioentities_symbol","PIK3CA","5290","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","SERPINF1","SERPINF1","hgnc_symbol","SERPINF1","5176","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","TPM1","TPM1","hgnc_symbol","TPM1","7168","-n stop"
"PMC5830933","PMC5830933__gr2.jpg","VIII:","VIII","hgnc_alias_symbol","COX8A","1351","-n stop -n nfkc -n deburr -m expand -m root -n swaps -n alphanumeric"
"PMC5832136","PMC5832136__ECAM2018-3021476.006.jpg","AKT","AKT","bioentities_symbol","AKT3","10000","-n stop"
"PMC5832136","PMC5832136__ECAM2018-3021476.006.jpg","AKT","AKT","bioentities_symbol","AKT2","208","-n stop"
"PMC5832136","PMC5832136__ECAM2018-3021476.006.jpg","AKT","AKT","bioentities_symbol","AKT1","207","-n stop"
"PMC5832136","PMC5832136__ECAM2018-3021476.006.jpg","BAD","BAD","hgnc_symbol","BAD","572","-n stop"
"PMC5832136","PMC5832136__ECAM2018-3021476.006.jpg","Bax","BAX","hgnc_symbol","BAX","581","-n stop"
"PMC5832136","PMC5832136__ECAM2018-3021476.006.jpg","Caspase","Caspase","bioentities_symbol","CASP3","836","-n stop"
"PMC5832136","PMC5832136__ECAM2018-3021476.006.jpg","Caspase","Caspase","bioentities_symbol","CASP2","835","-n stop"
"PMC5832136","PMC5832136__ECAM2018-3021476.006.jpg","Caspase","Caspase","bioentities_symbol","CASP1","834","-n stop"
"PMC5832136","PMC5832136__ECAM2018-3021476.006.jpg","Caspase","Caspase","bioentities_symbol","CASP14","23581","-n stop"
"PMC5832136","PMC5832136__ECAM2018-3021476.006.jpg","Caspase","Caspase","bioentities_symbol","CASP12","100506742","-n stop"
"PMC5832136","PMC5832136__ECAM2018-3021476.006.jpg","Caspase","Caspase","bioentities_symbol","CASP5","838","-n stop"
"PMC5832136","PMC5832136__ECAM2018-3021476.006.jpg","Caspase","Caspase","bioentities_symbol","CASP10","843","-n stop"
"PMC5832136","PMC5832136__ECAM2018-3021476.006.jpg","Caspase","Caspase","bioentities_symbol","CASP4","837","-n stop"
"PMC5832136","PMC5832136__ECAM2018-3021476.006.jpg","Caspase","Caspase","bioentities_symbol","CASP9","842","-n stop"
"PMC5832136","PMC5832136__ECAM2018-3021476.006.jpg","Caspase","Caspase","bioentities_symbol","CASP6","839","-n stop"
"PMC5832136","PMC5832136__ECAM2018-3021476.006.jpg","Caspase","Caspase","bioentities_symbol","CASP7","840","-n stop"
"PMC5832136","PMC5832136__ECAM2018-3021476.006.jpg","Caspase","Caspase","bioentities_symbol","CASP8","841","-n stop"
"PMC5832136","PMC5832136__ECAM2018-3021476.006.jpg","PI3K","PI3K","bioentities_symbol","PIK3CD","5293","-n stop"
"PMC5832136","PMC5832136__ECAM2018-3021476.006.jpg","PI3K","PI3K","bioentities_symbol","PIK3R5","23533","-n stop"
"PMC5832136","PMC5832136__ECAM2018-3021476.006.jpg","PI3K","PI3K","bioentities_symbol","PIK3CB","5291","-n stop"
"PMC5832136","PMC5832136__ECAM2018-3021476.006.jpg","PI3K","PI3K","bioentities_symbol","PIK3R6","146850","-n stop"
"PMC5832136","PMC5832136__ECAM2018-3021476.006.jpg","PI3K","PI3K","bioentities_symbol","PIK3R4","30849","-n stop"
"PMC5832136","PMC5832136__ECAM2018-3021476.006.jpg","PI3K","PI3K","bioentities_symbol","PIK3CA","5290","-n stop"
